participant,recording_public_id,alpha_low_hz,alpha_high_hz,alpha_band_hz,trial_id,block,cue_index,cue_side,had_change,target_side,hit,miss,correct_rejection,behavior_correct,cue_time_rel_s,excluded_ocular,rejected_amplitude,included,analysis,window,PO7_alpha_db,PO8_alpha_db,OZ_alpha_db,PZ_alpha_db,contra_channel,ipsi_channel,contra_alpha_db,ipsi_alpha_db,contra_minus_ipsi_db,po8_minus_po7_db
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_8,1,7,R,False,,False,False,True,True,190.73387373099104,False,False,True,cue_locked,cue_0p5_1p9,1.8428539869348963,4.480460519635877,3.1737921722597378,3.883666288063102,PO7,PO8,1.8428539869348963,4.480460519635877,-2.637606532700981,2.637606532700981
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_8,1,7,R,False,,False,False,True,True,190.73387373099104,False,False,True,cue_locked,cue_1p3_2p1_target_interval,1.0990874737539698,4.420861019836947,4.018738344685836,5.654024170049231,PO7,PO8,1.0990874737539698,4.420861019836947,-3.321773546082977,3.321773546082977
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_9,1,8,L,True,L,True,False,False,True,194.93329815589823,False,False,True,cue_locked,cue_0p3_1p2,-5.06761421426642,-6.900504754927882,-5.549502376640746,-12.80854454287465,PO8,PO7,-6.900504754927882,-5.06761421426642,-1.8328905406614624,-1.8328905406614624
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_9,1,8,L,True,L,True,False,False,True,194.93329815589823,False,False,True,cue_locked,cue_0p5_1p2,-5.738607704557608,-6.377495664112245,-5.205906768207255,-11.96523120035935,PO8,PO7,-6.377495664112245,-5.738607704557608,-0.6388879595546371,-0.6388879595546371
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_9,1,8,L,True,L,True,False,False,True,194.93329815589823,False,False,True,cue_locked,cue_0p5_1p9,-8.079318658299485,-6.701152755484455,-6.416000126975302,-10.635602423493673,PO8,PO7,-6.701152755484455,-8.079318658299485,1.37816590281503,1.37816590281503
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_9,1,8,L,True,L,True,False,False,True,194.93329815589823,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-12.694635447479122,-3.856794936170637,-5.100255857992364,-9.695699444382663,PO8,PO7,-3.856794936170637,-12.694635447479122,8.837840511308485,8.837840511308485
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_10,1,9,L,False,,False,False,True,True,199.11555628071076,False,False,True,cue_locked,cue_0p3_1p2,-10.447093776726357,-9.593493098214438,-10.659486052225295,-11.634136142158871,PO8,PO7,-9.593493098214438,-10.447093776726357,0.853600678511917,0.853600678511917
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_10,1,9,L,False,,False,False,True,True,199.11555628071076,False,False,True,cue_locked,cue_0p5_1p2,-9.719407724069356,-9.964205103819124,-9.927399102128884,-11.456146445391733,PO8,PO7,-9.964205103819124,-9.719407724069356,-0.2447973797497695,-0.2447973797497695
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_10,1,9,L,False,,False,False,True,True,199.11555628071076,False,False,True,cue_locked,cue_0p5_1p9,-4.995771508900237,-6.681404639532476,-7.235284482991377,-9.459025924554208,PO8,PO7,-6.681404639532476,-4.995771508900237,-1.6856331306322383,-1.6856331306322383
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_10,1,9,L,False,,False,False,True,True,199.11555628071076,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-2.72744365952077,-4.316092192952242,-5.28181405996696,-6.414759291887591,PO8,PO7,-4.316092192952242,-2.72744365952077,-1.588648533431472,-1.588648533431472
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_11,1,10,R,False,,False,False,True,True,203.28311040543483,False,False,True,cue_locked,cue_0p3_1p2,-1.5847692288036928,1.321028223771315,2.124805075851244,-1.7690106852172085,PO7,PO8,-1.5847692288036928,1.321028223771315,-2.9057974525750074,2.9057974525750074
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_11,1,10,R,False,,False,False,True,True,203.28311040543483,False,False,True,cue_locked,cue_0p5_1p2,-1.0647611770352017,-0.4436658573608469,1.336498538751277,-1.4241737479033725,PO7,PO8,-1.0647611770352017,-0.4436658573608469,-0.6210953196743547,0.6210953196743547
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_11,1,10,R,False,,False,False,True,True,203.28311040543483,False,False,True,cue_locked,cue_0p5_1p9,2.416040141475377,0.1332028250158755,1.8588175474897204,2.675607407766992,PO7,PO8,2.416040141475377,0.1332028250158755,2.282837316459501,-2.282837316459501
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_11,1,10,R,False,,False,False,True,True,203.28311040543483,False,False,True,cue_locked,cue_1p3_2p1_target_interval,3.540637512330597,1.0642797804380553,1.9524555273142072,4.147455000216771,PO7,PO8,3.540637512330597,1.0642797804380553,2.4763577318925414,-2.4763577318925414
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_12,1,11,L,True,L,True,False,False,True,207.4654266302241,False,False,True,cue_locked,cue_0p3_1p2,-3.3397017223014718,-0.7283973053531456,0.0730685469484556,-4.546358109762388,PO8,PO7,-0.7283973053531456,-3.3397017223014718,2.6113044169483257,2.6113044169483257
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_12,1,11,L,True,L,True,False,False,True,207.4654266302241,False,False,True,cue_locked,cue_0p5_1p2,-2.668919641970484,-0.3202127621445133,0.6763750337165036,-3.799481158371924,PO8,PO7,-0.3202127621445133,-2.668919641970484,2.3487068798259707,2.3487068798259707
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_12,1,11,L,True,L,True,False,False,True,207.4654266302241,False,False,True,cue_locked,cue_0p5_1p9,2.735865537398501,-0.3629689225106546,2.308938370209577,-2.409242974958019,PO8,PO7,-0.3629689225106546,2.735865537398501,-3.098834459909156,-3.098834459909156
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_12,1,11,L,True,L,True,False,False,True,207.4654266302241,False,False,True,cue_locked,cue_1p3_2p1_target_interval,6.75633432027809,1.003205237374627,4.903290973241717,-0.4324139201548068,PO8,PO7,1.003205237374627,6.75633432027809,-5.753129082903463,-5.753129082903463
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_13,1,12,R,True,R,True,False,False,True,211.66495055507403,False,False,True,cue_locked,cue_0p3_1p2,2.6709608515905394,3.5308945957648525,6.469967610399335,-0.7812942036425783,PO7,PO8,2.6709608515905394,3.5308945957648525,-0.8599337441743131,0.8599337441743131
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_13,1,12,R,True,R,True,False,False,True,211.66495055507403,False,False,True,cue_locked,cue_0p5_1p2,2.307047496199369,3.2045882379705843,6.688948539965466,-0.6848943162500791,PO7,PO8,2.307047496199369,3.2045882379705843,-0.8975407417712158,0.8975407417712158
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_13,1,12,R,True,R,True,False,False,True,211.66495055507403,False,False,True,cue_locked,cue_0p5_1p9,3.975152551710392,5.80258079606984,8.921339203421283,4.497318903790133,PO7,PO8,3.975152551710392,5.80258079606984,-1.827428244359448,1.827428244359448
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_13,1,12,R,True,R,True,False,False,True,211.66495055507403,False,False,True,cue_locked,cue_1p3_2p1_target_interval,5.403264784220014,7.927184910364779,10.981973867053243,6.78759061768618,PO7,PO8,5.403264784220014,7.927184910364779,-2.5239201261447644,2.5239201261447644
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_14,1,13,L,True,L,True,False,False,True,215.91412698023487,False,False,True,cue_locked,cue_0p3_1p2,1.4755266281046475,-3.331798064447371,-0.9651914536652751,-2.0930667498640703,PO8,PO7,-3.331798064447371,1.4755266281046475,-4.807324692552019,-4.807324692552019
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_14,1,13,L,True,L,True,False,False,True,215.91412698023487,False,False,True,cue_locked,cue_0p5_1p2,1.5039835492031173,-3.0884607228500096,-1.0312128920273094,-1.9235293875481396,PO8,PO7,-3.0884607228500096,1.5039835492031173,-4.592444272053127,-4.592444272053127
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_14,1,13,L,True,L,True,False,False,True,215.91412698023487,False,False,True,cue_locked,cue_0p5_1p9,1.728899036592478,-1.7867745873988938,-1.2505133405810207,-1.5175334175927628,PO8,PO7,-1.7867745873988938,1.728899036592478,-3.515673623991372,-3.515673623991372
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_14,1,13,L,True,L,True,False,False,True,215.91412698023487,False,False,True,cue_locked,cue_1p3_2p1_target_interval,0.9042095464877808,1.4614959216573296,0.4099813400107838,-1.978816352524508,PO8,PO7,1.4614959216573296,0.9042095464877808,0.5572863751695487,0.5572863751695487
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_15,1,14,R,False,,False,False,True,True,220.1136241051136,False,False,True,cue_locked,cue_0p3_1p2,-0.1327490313795515,-3.374286078622374,-1.3073352869475667,-3.478228447739235,PO7,PO8,-0.1327490313795515,-3.374286078622374,3.2415370472428227,-3.2415370472428227
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_15,1,14,R,False,,False,False,True,True,220.1136241051136,False,False,True,cue_locked,cue_0p5_1p2,0.355454299493692,-2.6636084191108504,-0.7054033177750817,-2.8227690206421068,PO7,PO8,0.355454299493692,-2.6636084191108504,3.0190627186045425,-3.0190627186045425
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_15,1,14,R,False,,False,False,True,True,220.1136241051136,False,False,True,cue_locked,cue_0p5_1p9,1.964681156169411,-2.4922512773240872,-0.7980929110974576,-2.821048425878365,PO7,PO8,1.964681156169411,-2.4922512773240872,4.456932433493498,-4.456932433493498
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_15,1,14,R,False,,False,False,True,True,220.1136241051136,False,False,True,cue_locked,cue_1p3_2p1_target_interval,4.258934510208941,-1.8918804043268311,0.7280586399111935,0.0589764067464305,PO7,PO8,4.258934510208941,-1.8918804043268311,6.150814914535772,-6.150814914535772
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_16,1,15,R,False,,False,False,True,True,224.26361212984196,False,False,True,cue_locked,cue_0p3_1p2,-12.339171671066673,-15.907652175370076,-12.29140765632117,-5.734128857874516,PO7,PO8,-12.339171671066673,-15.907652175370076,3.568480504303404,-3.568480504303404
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_16,1,15,R,False,,False,False,True,True,224.26361212984196,False,False,True,cue_locked,cue_0p5_1p2,-11.98606201103382,-15.883798884080427,-11.604317189020088,-4.835740809020023,PO7,PO8,-11.98606201103382,-15.883798884080427,3.897736873046609,-3.897736873046609
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_16,1,15,R,False,,False,False,True,True,224.26361212984196,False,False,True,cue_locked,cue_0p5_1p9,-10.948426879346249,-11.147251024609591,-9.697317547323692,-5.572021447358429,PO7,PO8,-10.948426879346249,-11.147251024609591,0.1988241452633445,-0.1988241452633445
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_16,1,15,R,False,,False,False,True,True,224.26361212984196,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-10.839538167006973,-8.207271648527675,-8.32261977051833,-5.350309876781253,PO7,PO8,-10.839538167006973,-8.207271648527675,-2.632266518479298,2.632266518479298
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_17,1,16,L,False,,False,False,True,True,228.4285237545846,False,False,True,cue_locked,cue_0p3_1p2,0.0456408826483788,2.981555159778089,1.4579870129918469,5.8815570065409855,PO8,PO7,2.981555159778089,0.0456408826483788,2.93591427712971,2.93591427712971
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_17,1,16,L,False,,False,False,True,True,228.4285237545846,False,False,True,cue_locked,cue_0p5_1p2,0.6132591964866583,3.777625363064644,1.694324844292169,6.147768614955491,PO8,PO7,3.777625363064644,0.6132591964866583,3.1643661665779854,3.1643661665779854
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_17,1,16,L,False,,False,False,True,True,228.4285237545846,False,False,True,cue_locked,cue_0p5_1p9,-0.647404030221461,2.1192821451265305,-0.9486574550639504,3.630763876151047,PO8,PO7,2.1192821451265305,-0.647404030221461,2.766686175347991,2.766686175347991
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_17,1,16,L,False,,False,False,True,True,228.4285237545846,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-5.084094601145734,-1.6190473358378568,-12.681923853169923,-5.089562006621052,PO8,PO7,-1.6190473358378568,-5.084094601145734,3.4650472653078777,3.4650472653078777
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_18,1,17,L,True,L,True,False,False,True,232.627347479458,False,False,True,cue_locked,cue_0p3_1p2,-1.423260226472756,-4.591455210655121,-1.3258773364321836,-3.083483923209138,PO8,PO7,-4.591455210655121,-1.423260226472756,-3.1681949841823647,-3.1681949841823647
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_18,1,17,L,True,L,True,False,False,True,232.627347479458,False,False,True,cue_locked,cue_0p5_1p2,-4.982930305034207,-3.8120310952287824,-1.061419176956371,-2.6959781292932568,PO8,PO7,-3.8120310952287824,-4.982930305034207,1.170899209805425,1.170899209805425
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_18,1,17,L,True,L,True,False,False,True,232.627347479458,False,False,True,cue_locked,cue_0p5_1p9,-0.1196538084247464,-0.0316470343471075,0.7494966347890587,-4.675635287715608,PO8,PO7,-0.0316470343471075,-0.1196538084247464,0.0880067740776389,0.0880067740776389
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_18,1,17,L,True,L,True,False,False,True,232.627347479458,False,False,True,cue_locked,cue_1p3_2p1_target_interval,2.774766344321435,1.192007923015538,1.599546860097994,-7.56689630248684,PO8,PO7,1.192007923015538,2.774766344321435,-1.582758421305897,-1.582758421305897
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_19,1,18,R,False,,False,False,True,True,236.81155850423968,False,False,True,cue_locked,cue_0p3_1p2,-5.926917081106726,-5.330103694659223,-2.700611132608272,-7.106158198661321,PO7,PO8,-5.926917081106726,-5.330103694659223,-0.5968133864475034,0.5968133864475034
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_19,1,18,R,False,,False,False,True,True,236.81155850423968,False,False,True,cue_locked,cue_0p5_1p2,-6.409096521355288,-5.466636560433122,-3.237800618104927,-7.856994578728841,PO7,PO8,-6.409096521355288,-5.466636560433122,-0.9424599609221652,0.9424599609221652
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_19,1,18,R,False,,False,False,True,True,236.81155850423968,False,False,True,cue_locked,cue_0p5_1p9,-4.378351088924091,-6.394767088292378,-4.343845336402749,-6.661133262836827,PO7,PO8,-4.378351088924091,-6.394767088292378,2.016415999368287,-2.016415999368287
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_19,1,18,R,False,,False,False,True,True,236.81155850423968,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-3.637284077406864,-8.699347861193248,-6.467641657862783,-5.752523824289415,PO7,PO8,-3.637284077406864,-8.699347861193248,5.062063783786384,-5.062063783786384
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_20,1,19,L,True,L,True,False,False,True,240.9772906289436,False,False,True,cue_locked,cue_0p3_1p2,3.881292644552541,2.899860010388304,-2.2030987470288226,2.5767463965118127,PO8,PO7,2.899860010388304,3.881292644552541,-0.981432634164237,-0.981432634164237
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_20,1,19,L,True,L,True,False,False,True,240.9772906289436,False,False,True,cue_locked,cue_0p5_1p2,4.263732788947888,1.7987792763462265,-2.070495274246861,2.8551878894716025,PO8,PO7,1.7987792763462265,4.263732788947888,-2.464953512601662,-2.464953512601662
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_20,1,19,L,True,L,True,False,False,True,240.9772906289436,False,False,True,cue_locked,cue_0p5_1p9,5.008048140242682,1.339760839662397,-0.7576162407290279,4.588458351645347,PO8,PO7,1.339760839662397,5.008048140242682,-3.668287300580285,-3.668287300580285
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b1_20,1,19,L,True,L,True,False,False,True,240.9772906289436,False,False,True,cue_locked,cue_1p3_2p1_target_interval,5.878207422437828,1.1883984181016696,0.6211250153953344,4.825111679973698,PO8,PO7,1.1883984181016696,5.878207422437828,-4.689809004336158,-4.689809004336158
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_1,2,20,R,False,,False,False,True,True,253.0422530005453,False,False,True,cue_locked,cue_0p3_1p2,-6.090668038074334,0.678306230630224,0.4106427935497075,0.927184441252531,PO7,PO8,-6.090668038074334,0.678306230630224,-6.768974268704558,6.768974268704558
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_1,2,20,R,False,,False,False,True,True,253.0422530005453,False,False,True,cue_locked,cue_0p5_1p2,-6.210336661599035,-0.5582576007104157,-1.5597890295766357,-0.4947771235282261,PO7,PO8,-6.210336661599035,-0.5582576007104157,-5.652079060888619,5.652079060888619
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_1,2,20,R,False,,False,False,True,True,253.0422530005453,False,False,True,cue_locked,cue_0p5_1p9,-6.667174978746907,-2.8629721366460776,-3.6883182135453705,-1.6305395913551426,PO7,PO8,-6.667174978746907,-2.8629721366460776,-3.804202842100829,3.804202842100829
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_1,2,20,R,False,,False,False,True,True,253.0422530005453,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-5.3963594175780845,-6.454392420068929,-5.638057692456087,-2.321830235341103,PO7,PO8,-5.3963594175780845,-6.454392420068929,1.0580330024908449,-1.0580330024908449
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_2,2,21,R,False,,False,False,True,True,257.19113452511374,False,False,True,cue_locked,cue_0p3_1p2,-6.853945480962478,-7.221243795756543,-8.621535606669859,-0.3989563103237451,PO7,PO8,-6.853945480962478,-7.221243795756543,0.3672983147940645,-0.3672983147940645
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_2,2,21,R,False,,False,False,True,True,257.19113452511374,False,False,True,cue_locked,cue_0p5_1p2,-6.495174946359414,-7.605921628008259,-8.156055779337862,0.3747682968038828,PO7,PO8,-6.495174946359414,-7.605921628008259,1.1107466816488447,-1.1107466816488447
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_2,2,21,R,False,,False,False,True,True,257.19113452511374,False,False,True,cue_locked,cue_0p5_1p9,-5.77256583962586,-4.32851515849877,-5.817932792842884,-0.1577849116264807,PO7,PO8,-5.77256583962586,-4.32851515849877,-1.4440506811270897,1.4440506811270897
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_2,2,21,R,False,,False,False,True,True,257.19113452511374,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-5.420163439490912,-2.51820351042468,-4.558904932004062,-0.6378282957957659,PO7,PO8,-5.420163439490912,-2.51820351042468,-2.901959929066232,2.901959929066232
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_3,2,22,R,True,R,False,True,False,False,261.3908379500499,True,False,False,cue_locked,cue_0p3_1p2,3.6307718094433374,1.1409692551581818,0.5706536353707896,2.626247219370748,PO7,PO8,3.6307718094433374,1.1409692551581818,2.4898025542851565,-2.4898025542851565
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_3,2,22,R,True,R,False,True,False,False,261.3908379500499,True,False,False,cue_locked,cue_0p5_1p2,3.3269596087992674,0.2969671524496129,0.884369076719689,2.5810255348071487,PO7,PO8,3.3269596087992674,0.2969671524496129,3.0299924563496545,-3.0299924563496545
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_3,2,22,R,True,R,False,True,False,False,261.3908379500499,True,False,False,cue_locked,cue_0p5_1p9,1.5989040305151725,-1.8105262651663756,-0.8962077138353055,0.5960369972826565,PO7,PO8,1.5989040305151725,-1.8105262651663756,3.409430295681548,-3.409430295681548
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_3,2,22,R,True,R,False,True,False,False,261.3908379500499,True,False,False,cue_locked,cue_1p3_2p1_target_interval,-0.8336001261751977,-9.085299727810646,-5.338406938928793,-2.470499693468615,PO7,PO8,-0.8336001261751977,-9.085299727810646,8.25169960163545,-8.25169960163545
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_4,2,23,L,True,L,True,False,False,True,265.5571049746359,False,False,True,cue_locked,cue_0p3_1p2,1.1227045087884884,-4.149560059998364,-4.669247669715194,-1.7389841588667632,PO8,PO7,-4.149560059998364,1.1227045087884884,-5.272264568786852,-5.272264568786852
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_4,2,23,L,True,L,True,False,False,True,265.5571049746359,False,False,True,cue_locked,cue_0p5_1p2,0.2350914583170704,-4.069694011379878,-5.904340390709454,-2.568827404350169,PO8,PO7,-4.069694011379878,0.2350914583170704,-4.304785469696948,-4.304785469696948
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_4,2,23,L,True,L,True,False,False,True,265.5571049746359,False,False,True,cue_locked,cue_0p5_1p9,-1.5870130462337202,-3.6462305686571113,-6.223096671363352,-2.568481907107433,PO8,PO7,-3.6462305686571113,-1.5870130462337202,-2.059217522423391,-2.059217522423391
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_4,2,23,L,True,L,True,False,False,True,265.5571049746359,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-0.3979020773459633,-2.7307532533826806,-3.266778459689446,-0.2957256374667192,PO8,PO7,-2.7307532533826806,-0.3979020773459633,-2.332851176036717,-2.332851176036717
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_5,2,24,R,True,R,True,False,False,True,269.7910271998262,False,False,True,cue_locked,cue_0p3_1p2,-4.067711273170243,-2.552553674072255,-1.2800276370291066,-6.312237113938869,PO7,PO8,-4.067711273170243,-2.552553674072255,-1.515157599097988,1.515157599097988
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_5,2,24,R,True,R,True,False,False,True,269.7910271998262,False,False,True,cue_locked,cue_0p5_1p2,-3.3383170959922834,-1.5451994455108378,-0.2860962507755467,-6.468085981476408,PO7,PO8,-3.3383170959922834,-1.5451994455108378,-1.7931176504814457,1.7931176504814457
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_5,2,24,R,True,R,True,False,False,True,269.7910271998262,False,False,True,cue_locked,cue_0p5_1p9,-3.696802921590108,-0.122335854311479,-0.2590459880642029,-4.964261673240672,PO7,PO8,-3.696802921590108,-0.122335854311479,-3.574467067278629,3.574467067278629
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_5,2,24,R,True,R,True,False,False,True,269.7910271998262,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-3.972613264273471,0.8880129641493507,0.4732808565135916,-3.497501224469364,PO7,PO8,-3.972613264273471,0.8880129641493507,-4.860626228422821,4.860626228422821
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_6,2,25,R,True,R,True,False,False,True,274.00662602472585,False,False,True,cue_locked,cue_0p3_1p2,3.5759866055875693,2.469141371068649,-0.4920400415489573,6.717391901292157,PO7,PO8,3.5759866055875693,2.469141371068649,1.10684523451892,-1.10684523451892
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_6,2,25,R,True,R,True,False,False,True,274.00662602472585,False,False,True,cue_locked,cue_0p5_1p2,4.40461006541589,3.5532680561022967,0.0854645039074588,7.574588933785017,PO7,PO8,4.40461006541589,3.5532680561022967,0.8513420093135937,-0.8513420093135937
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_6,2,25,R,True,R,True,False,False,True,274.00662602472585,False,False,True,cue_locked,cue_0p5_1p9,5.243463109236064,3.73045409293988,1.346512339003835,6.860702605095622,PO7,PO8,5.243463109236064,3.73045409293988,1.5130090162961842,-1.5130090162961842
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_6,2,25,R,True,R,True,False,False,True,274.00662602472585,False,False,True,cue_locked,cue_1p3_2p1_target_interval,5.381307022365399,3.665623297981804,2.437263524660201,5.229591586994728,PO7,PO8,5.381307022365399,3.665623297981804,1.7156837243835952,-1.7156837243835952
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_7,2,26,R,False,,False,False,True,True,278.1894186496502,False,False,True,cue_locked,cue_0p3_1p2,-3.7891955280043534,-0.2500342743447378,-0.4722839465397172,-2.5835468931881462,PO7,PO8,-3.7891955280043534,-0.2500342743447378,-3.5391612536596164,3.5391612536596164
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_7,2,26,R,False,,False,False,True,True,278.1894186496502,False,False,True,cue_locked,cue_0p5_1p2,-5.337430890553651,0.299322720172999,-0.4361823836481346,-1.7157292294809985,PO7,PO8,-5.337430890553651,0.299322720172999,-5.636753610726649,5.636753610726649
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_7,2,26,R,False,,False,False,True,True,278.1894186496502,False,False,True,cue_locked,cue_0p5_1p9,-4.057956131521284,-0.6968138715412292,-1.565413261340297,0.0589939982609073,PO7,PO8,-4.057956131521284,-0.6968138715412292,-3.361142259980056,3.361142259980056
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_7,2,26,R,False,,False,False,True,True,278.1894186496502,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-2.856499567220583,-0.5236441000258166,-1.3013146216093898,1.5261769277435056,PO7,PO8,-2.856499567220583,-0.5236441000258166,-2.3328554671947663,2.3328554671947663
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_8,2,27,R,False,,False,False,True,True,282.43883507477585,False,False,True,cue_locked,cue_0p3_1p2,2.0998587529606016,1.64446552478176,2.916353371241012,-0.9820288632763684,PO7,PO8,2.0998587529606016,1.64446552478176,0.4553932281788415,-0.4553932281788415
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_8,2,27,R,False,,False,False,True,True,282.43883507477585,False,False,True,cue_locked,cue_0p5_1p2,3.0042580309434435,2.655106490098968,3.709527785807534,-0.2242348518946166,PO7,PO8,3.0042580309434435,2.655106490098968,0.3491515408444754,-0.3491515408444754
Participante 2,P02_run01_visual_audio2,8.0,12.0,8.00-12.00,b2_8,2,27,R,False,,False,False,True,True,282.43883507477585,False,False,True,cue_locked,cue_0p5_1p9,2.0817326040169988,0.42687296134827,2.043493734423711,0.14126818374191,PO7,PO8,2.0817326040169988,0.42687296134827,1.6548596426687288,-1.6548596426687288
